gmap_id,name,address,city,category,state,tags,postal_code,latitude,longitude,stars,review_count,url
0x88d9ac53fd6c22e7:0xe0d28ce4371c0690,Shell,2590 NE 186th St,Miami,American,FL,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']",33160,25.9471839,-80.148842,3.5,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ac53fd6c22e7:0xe0d28ce4371c0690?authuser=-1&hl=en&gl=us
0x88d9bff0ea065b13:0xe6c32fe65361062e,Rancho Palmira,12891 SW 42nd St,Miami,American,FL,['Restaurant'],33175,25.730226,-80.4033199,4.8,34,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bff0ea065b13:0xe6c32fe65361062e?authuser=-1&hl=en&gl=us
0x88913f7956ce898d:0xe998f2114bff98d4,Coffee Ave,211 Florida Pl SE,Fort Walton Beach,American,FL,"['Restaurant', 'Coffee shop']",32548,30.4042141,-86.60585209999999,4.8,77,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88913f7956ce898d:0xe998f2114bff98d4?authuser=-1&hl=en&gl=us
0x88dd87e0a6bb78bf:0xd68aa82b9eb09ae5,East Wok Chinese Restaurant,13807 Landstar Blvd #112,Orlando,Asian,FL,"['Chinese restaurant', 'Asian restaurant', 'Restaurant']",32824,28.3663951,-81.3648333,4.0,114,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd87e0a6bb78bf:0xd68aa82b9eb09ae5?authuser=-1&hl=en&gl=us
0x88d8d63c08b378a5:0xa30d2a4fbade12,David's Place,1750 Latham Rd,West Palm Beach,American,FL,['Restaurant'],33409,26.7023258,-80.0821304,4.8,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d63c08b378a5:0xa30d2a4fbade12?authuser=-1&hl=en&gl=us
0x88d8d689c6eedf2d:0xd123d1be57527008,Roxy's Pub,309 Clematis St,West Palm Beach,European,FL,"['Irish pub', 'Bar', 'Night club', 'Pub', 'Restaurant']",33401,26.7135726,-80.0523297,4.3,1056,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d689c6eedf2d:0xd123d1be57527008?authuser=-1&hl=en&gl
0x88d8d55912e0b793:0x393e4e0367294033,Domino's Pizza,1700 45th St Ste 1800,West Palm Beach,American,FL,"['Pizza delivery', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza restaurant', 'Pizza Takeout']",33407,26.753405,-80.0797491,2.9,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8d55912e0b793:0x393e4e0367294033?authuser=-1&hl=en&gl=us
0x88dd3c2773a1a8e7:0x457c407b109046de,Circle K,2175 E County Rd 540A,Lakeland,Cafe,FL,"['Convenience store', 'ATM', 'Coffee shop', 'Coffee store', 'Gas station', 'Soft drinks shop']",33813,27.9524172,-81.9240926,3.9,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd3c2773a1a8e7:0x457c407b109046de?authuser=-1&hl=en&gl=us
0x88d9b1a10422b64d:0x35a83f7437913a52,Devia Juice Bar at Upper Buena Vista,184 NE 50th Terrace,Miami,American,FL,['Restaurant'],33137,25.8219546,-80.1921389,5.0,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b1a10422b64d:0x35a83f7437913a52?authuser=-1&hl=en&gl=us
0x88dd86c55fef7853:0x53627eba8a12a839,Hooters,1201 W Osceola Pkwy,Kissimmee,American,FL,"['Sports bar', 'American restaurant', 'Bar & grill', 'Chicken restaurant', 'Chicken wings restaurant', 'Hamburger restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Restaurant', 'Seafood restaurant']",34741,28.3429144,-81.4168199,4.2,1127,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd86c55fef7853:0x53627eba8a12a839?authuser=-1&hl=en&gl
0x88dd87bc2127576b:0x8449db7cec6438d,McDonald's,13401 Landstar Blvd,Orlando,American,FL,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",32824,28.3718246,-81.36628639999999,3.4,1605,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd87bc2127576b:0x8449db7cec6438d?authuser=-1&hl=en&gl
0x88e5cb69235268b7:0xce0a04597e99d70,Tropical Smoothie Cafe,10618 Deerwood Park Blvd Ste 8,Jacksonville,American,FL,"['Restaurant', 'Juice shop']",32256,30.2471542,-81.53747609999999,3.5,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5cb69235268b7:0xce0a04597e99d70?authuser=-1&hl=en&gl=us
0x88d9b69c114c9d7f:0x533f7a712622e728,Lee's Sushi,28 SE 1st Ave,Miami,Asian,FL,"['Sushi restaurant', 'Asian restaurant', 'Japanese restaurant', 'Takeout Restaurant']",33131,25.7734487,-80.19204309999999,3.7,83,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b69c114c9d7f:0x533f7a712622e728?authuser=-1&hl=en&gl=us
0x88c2e5b1be49c2ed:0x674ce31d67e7bdfd,Fresh Bowl Grill,2657 Ulmerton Rd,Clearwater,American,FL,['Restaurant'],33762,27.8945474,-82.6693647,4.7,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e5b1be49c2ed:0x674ce31d67e7bdfd?authuser=-1&hl=en&gl=us
0x88c2e1815f83ba9b:0x4dba601811c5d2d9,The Lure,661 Central Ave N,St. Petersburg,Asian,FL,"['Sushi restaurant', 'Pool hall', 'Restaurant', 'Tapas bar']",33701,27.7713317,-82.6428909,4.4,1673,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e1815f83ba9b:0x4dba601811c5d2d9?authuser=-1&hl=en&gl
0x88c2e19d26a9d103:0xf9c97fe425964797,Nature's Table DTSP [SPC Downtown Campus],163 3rd St N,St. Petersburg,American,FL,"['Restaurant', 'Box lunch supplier', 'Breakfast restaurant', 'Cafe', 'Caterer', 'Health food restaurant', 'Delivery Restaurant', 'Salad shop', 'Sandwich shop', 'Soup restaurant']",33701,27.7730815,-82.63675289999999,4.4,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e19d26a9d103:0xf9c97fe425964797?authuser=-1&hl=en&gl=us
0x8891435669050c33:0xb576eff4e3560b1a,Sarah K's Gourmet,34940 Emerald Coast Pkwy #183,Destin,American,FL,"['Seafood restaurant', 'Takeout Restaurant']",32541,30.3876871,-86.42514729999999,4.5,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8891435669050c33:0xb576eff4e3560b1a?authuser=-1&hl=en&gl=us
0x88c2c72dc2f95cf1:0x476535509ffb470e,NARA Hibachi,13520 University Plaza St,Tampa,Asian,FL,"['Restaurant', 'Asian restaurant']",33613,28.0705294,-82.429778,4.0,117,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c72dc2f95cf1:0x476535509ffb470e?authuser=-1&hl=en&gl=us
0x88db3fb2f95b361d:0xb1104fbee23c5dc5,Silk Road,8646 Gladiolus Dr,Fort Myers,American,FL,['Restaurant'],33908,26.5217817,-81.8967552,4.3,88,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db3fb2f95b361d:0xb1104fbee23c5dc5?authuser=-1&hl=en&gl=us
0x88d9b7025c92bc25:0x991a8633b852bc44,Special Pizza Gourmet,3007 NW 7th St,Miami,American,FL,['Restaurant'],33125,25.7795848,-80.2442076,3.9,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b7025c92bc25:0x991a8633b852bc44?authuser=-1&hl=en&gl=us
0x88d9b6508d4d66f1:0x82ed3bea0f384b94,Coco Baleadas Miami,1721 Coral Way,Miami,American,FL,"['Honduran restaurant', 'Restaurant']",33145,25.7510251,-80.2224944,4.0,268,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b6508d4d66f1:0x82ed3bea0f384b94?authuser=-1&hl=en&gl=us
0x88c2f200f1e6db97:0x6d7275fa29bc470,Red Robin Gourmet Burgers and Brews,27001 US Hwy 19 N #1130,Clearwater,American,FL,"['Restaurant', 'American restaurant', 'Hamburger restaurant', 'Takeout Restaurant']",33761,28.0166246,-82.7349249,4.2,1404,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f200f1e6db97:0x6d7275fa29bc470?authuser=-1&hl=en&gl
0x88c2f049bbb68187:0x759b525b0064d2c1,Einstein Bros. Bagels,1900 Gulf to Bay Blvd,Clearwater,Cafe,FL,"['Bagel shop', 'Bakery', 'Breakfast restaurant', 'Cafe', 'Coffee shop']",33765,27.9608316,-82.75807569999999,4.1,338,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f049bbb68187:0x759b525b0064d2c1?authuser=-1&hl=en&gl
0x88c344147f5a7f43:0x791adb722e287149,Village Cafe & Market,8109 Camminare Dr,Sarasota,American,FL,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant']",34238,27.2320038,-82.4590015,4.1,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c344147f5a7f43:0x791adb722e287149?authuser=-1&hl=en&gl=us
0x88d9b92bd618fb49:0x1e26ab96680d9d07,Pizza Hut Express,10101 W Flagler St,Miami,American,FL,"['Pizza restaurant', 'Takeout Restaurant']",33174,25.7713459,-80.360061,4.3,84,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b92bd618fb49:0x1e26ab96680d9d07?authuser=-1&hl=en&gl=us
0x88c2c48bc45f3f7d:0xa4a7075e30cae527,Crumb&Cork,501 N Franklin St,Tampa,American,FL,"['Wine bar', 'American restaurant', 'Bar', 'Cheese shop', 'Event venue', 'Jazz club', 'Live music venue', 'Takeout Restaurant', 'Sandwich shop']",33602,27.9486611,-82.45813849999999,3.6,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c48bc45f3f7d:0xa4a7075e30cae527?authuser=-1&hl=en&gl=us
0x88e77f5265183083:0xd3e1ffe91599063f,Chiqui burger 2,7623 International Dr,Orlando,American,FL,['Restaurant'],32819,28.452568,-81.4702301,3.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77f5265183083:0xd3e1ffe91599063f?authuser=-1&hl=en&gl=us
0x88d90126374c664d:0x4a64b670b5727c33,Ponderosa Soul Food Restaurant,880 NW 25th Ave,Fort Lauderdale,American,FL,"['Soul food restaurant', 'Restaurant', 'Southern restaurant (US)']",33311,26.1339817,-80.1752777,4.4,83,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d90126374c664d:0x4a64b670b5727c33?authuser=-1&hl=en&gl=us
0x88e769a3f75a633f:0x50c410a87d7ad4c0,Panda Express,12715 Pegasus Dr,Orlando,Asian,FL,"['Chinese restaurant', 'Asian restaurant', 'Restaurant']",32826,28.6017721,-81.20101,3.4,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e769a3f75a633f:0x50c410a87d7ad4c0?authuser=-1&hl=en&gl=us
0x88dd806400000000:0xec3ed0a509843049,Domino's Pizza,12450 International Dr,Orlando,American,FL,"['Pizza delivery', 'Delivery Restaurant', 'Takeout Restaurant', 'Pizza restaurant', 'Pizza Takeout']",32821,28.3905444,-81.467332,3.6,135,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd806400000000:0xec3ed0a509843049?authuser=-1&hl=en&gl=us
0x88e451e0261f19f3:0xe1c3ccb677df1a5a,Restroom,11052 Florida A1A,Jacksonville,Beverages,FL,['Public bathroom'],32226,30.4325462,-81.410003,3.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e451e0261f19f3:0xe1c3ccb677df1a5a?authuser=-1&hl=en&gl=us
0x88de1225ef6a052b:0x71a3602ac10998c,Lizzy's,1301 E University Blvd,Melbourne,American,FL,"['Soul food restaurant', 'Restaurant']",32901,28.063547,-80.600321,4.3,293,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de1225ef6a052b:0x71a3602ac10998c?authuser=-1&hl=en&gl=us
0x88d9ae95b4f930f5:0x6ec1b22c7f46688d,Tropical Oasis,20737 NW 2nd Ave #144,Miami,American,FL,"['Restaurant', 'Caribbean restaurant']",33169,25.9664995,-80.20536659999999,3.9,358,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ae95b4f930f5:0x6ec1b22c7f46688d?authuser=-1&hl=en&gl
0x88d9adf216ad5a41:0xedb7a56ef3c98b25,Moil,3180 W hallandale 3180 W hallandale,Miami,American,FL,"['Gas station', 'Restaurant']",33009,25.9844709,-80.1750211,4.4,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9adf216ad5a41:0xedb7a56ef3c98b25?authuser=-1&hl=en&gl=us
0x88c2c1c0ad096f7f:0xfc4a5b9d35757485,Logan's Roadhouse,9218 Anderson Rd,Tampa,American,FL,"['Steak house', 'American restaurant', 'Bar & grill', 'Barbecue restaurant', 'Restaurant']",33634,28.0316667,-82.5411111,3.6,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c1c0ad096f7f:0xfc4a5b9d35757485?authuser=-1&hl=en&gl=us
0x88def532a5a4ada5:0xc417760fdabf0fbe,Dunkin Donuts,825 27th Ave SW,Vero Beach,Cafe,FL,['Coffee shop'],32968,27.588247,-80.41480829999999,4.1,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88def532a5a4ada5:0xc417760fdabf0fbe?authuser=-1&hl=en&gl=us
0x88c316646a84cb4d:0xc309e592ebde8a2e,Pizza Hut Express,3710 Cortez Rd W,Bradenton,American,FL,"['Pizza restaurant', 'Takeout Restaurant']",34210,27.4628356,-82.5983835,3.5,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c316646a84cb4d:0xc309e592ebde8a2e?authuser=-1&hl=en&gl=us
0x88c317db3f8854b5:0xfb71a90e0c69a59,Jersey Girl Subs,7832 Cortez Rd W,Bradenton,American,FL,['Restaurant'],34210,27.4625954,-82.6407291,4.3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c317db3f8854b5:0xfb71a90e0c69a59?authuser=-1&hl=en&gl=us
0x88dd3b9594a0a5d3:0x53d637fbcca8e88f,Subway,6655 Florida Ave S Suite 2,Lakeland,American,FL,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout restaurant', 'Restaurant']",33813,27.9435651,-81.9741112,4.3,188,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd3b9594a0a5d3:0x53d637fbcca8e88f?authuser=-1&hl=en&gl=ae
0x88dd38ddbda3acf1:0xe8c9b62ae684ef25,McDonald's,1211 Ariana St,Lakeland,American,FL,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",33803,28.0263199,-81.97451339999999,3.5,1416,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd38ddbda3acf1:0xe8c9b62ae684ef25?authuser=-1&hl=en&gl
0x88dd394d7c5f48dd:0x5a021220e7144c20,Golden Corral Buffet & Grill,4532 Florida Ave S,Lakeland,American,FL,"['Buffet restaurant', 'American restaurant', 'Banquet hall', 'Breakfast restaurant', 'Down home cooking restaurant', 'Family restaurant', 'Steak house']",33813,27.9822782,-81.95622379999999,4.1,2149,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd394d7c5f48dd:0x5a021220e7144c20?authuser=-1&hl=en&gl
0x88dd40cd15de1631:0x8b3199e400efb7d4,Waffle House,4210 Lakeland Hills Blvd,Lakeland,American,FL,"['Breakfast restaurant', 'American restaurant', 'Diner', 'Family restaurant', 'Takeout Restaurant', 'Restaurant']",33805,28.0965497,-81.952139,4.2,1207,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd40cd15de1631:0x8b3199e400efb7d4?authuser=-1&hl=en&gl
0x88dd392b8b1d3d0d:0xb5dc29a07121ac04,McDonald's,2835 Florida Ave S,Lakeland,American,FL,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",33803,28.011521,-81.9574908,3.6,1525,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd392b8b1d3d0d:0xb5dc29a07121ac04?authuser=-1&hl=en&gl=ae
0x88dd3bfd4c7ce017:0xb88606e3d1fa7550,Outback Steakhouse,5255 Florida Ave S,Lakeland,American,FL,"['Steak house', 'American restaurant', 'Australian restaurant', 'Bar', 'Bar & grill', 'Gluten-free restaurant', 'Takeout restaurant', 'Restaurant']",33813,27.9709471,-81.9634964,4.0,1335,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd3bfd4c7ce017:0xb88606e3d1fa7550?authuser=-1&hl=en&gl=ae
0x88dd394b8d9c2c51:0xd7bd5b5e0f219e4e,Winners Circle Sportsbar & Grill,4215 Florida Ave S,Lakeland,American,FL,"['Sports bar', 'American restaurant', 'Bar', 'Comedy club', 'Piano bar', 'Restaurant']",33813,27.9887332,-81.9573135,4.4,728,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd394b8d9c2c51:0xd7bd5b5e0f219e4e?authuser=-1&hl=en&gl=ae
0x88dd473d6622d18b:0xa3169dc2d12278e4,Wawa,4320 US Hwy 98 N,Lakeland,American,FL,"['Convenience store', 'Breakfast restaurant', 'Cafe', 'Candy store', 'Cheesesteak restaurant', 'Coffee shop', 'Fast food restaurant', 'Gas station', 'Hoagie restaurant', 'Sandwich shop']",33809,28.09811,-81.97471399999999,4.2,448,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd473d6622d18b:0xa3169dc2d12278e4?authuser=-1&hl=en&gl=ae
0x88daefb221e5eacb:0x67ab04cb18e65626,Hoot's Breakfast & Lunch,563 E Elkcam Cir,Marco Island,American,FL,"['Breakfast restaurant', 'American restaurant', 'Diner', 'Restaurant']",34145,25.9517846,-81.7227757,4.6,475,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88daefb221e5eacb:0x67ab04cb18e65626?authuser=-1&hl=en&gl
0x88daef9f2db64d0b:0x6fe708f87ad816a9,Café de Marco,244 Palm St,Marco Island,Others,FL,"['Bistro', 'Continental restaurant', 'Seafood restaurant', 'Wine bar']",34145,25.972623,-81.729719,4.4,177,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88daef9f2db64d0b:0x6fe708f87ad816a9?authuser=-1&hl=en&gl
0x88e5b880f2a1bdaf:0x740b4aab1b69fff3,McDonald's,3552 Blanding Blvd,Jacksonville,American,FL,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",32210,30.270814,-81.7363776,3.2,1573,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b880f2a1bdaf:0x740b4aab1b69fff3?authuser=-1&hl=en&gl
0x88e5b82b2cfc3a43:0x11208d30957bc8f,Magic Sweethouse,2730 Park St,Jacksonville,American,FL,['Restaurant'],32205,30.3099196,-81.6943928,4.6,248,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b82b2cfc3a43:0x11208d30957bc8f?authuser=-1&hl=en&gl
0x88e5b9ab392ece73:0x1f8770a56f649da0,Krispy Kreme,810 Cassat Ave,Jacksonville,American,FL,"['Donut shop', 'Coffee shop', 'Dessert shop', 'Fast food restaurant']",32205,30.3134305,-81.7310045,4.4,2007,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b9ab392ece73:0x1f8770a56f649da0?authuser=-1&hl=en&gl=ae
0x88e765d90396b0e5:0x5b711277f7cf2496,Super Sonic Fl,6320 Narcoossee Rd,Orlando,American,FL,['Restaurant'],32822,28.4762763,-81.2851319,4.9,56,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e765d90396b0e5:0x5b711277f7cf2496?authuser=-1&hl=en&gl=us
0x88c338de532cb5d5:0x1c52ab475ecae14a,Five Guys,8435 Cooper Creek Blvd,Bradenton,American,FL,"['Hamburger restaurant', 'American restaurant', 'Fast food restaurant', 'Hot dog restaurant', 'Hot dog stand', 'Restaurant']",34201,27.392485,-82.45245159999999,4.4,533,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c338de532cb5d5:0x1c52ab475ecae14a?authuser=-1&hl=en&gl
0x88d9b75e7b3c3ded:0x6dfb2ddef4a24361,Pizza Hut,3396 SW 22nd St,Miami,American,FL,"['Pizza delivery', 'Chicken wings restaurant', 'Delivery service', 'Takeout Restaurant', 'Pizza restaurant']",33145,25.7498748,-80.24910349999999,3.8,114,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b75e7b3c3ded:0x6dfb2ddef4a24361?authuser=-1&hl=en&gl
0x88dafd498b6d2845:0x96668ee40c965d73,Cracker Barrel Old Country Store,3845 Tollgate Blvd,Naples,American,FL,"['American restaurant', 'Gift shop', 'Hobby store', 'Restaurant', 'Southern restaurant (US)']",34114,26.1568818,-81.6854381,4.4,2776,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dafd498b6d2845:0x96668ee40c965d73?authuser=-1&hl=en&gl
0x889385d4bd21bf09:0x1c011d8e5bf5eb49,Holi Indian Grill ( A Flavor Of Joy ),3102 W 23rd St,Panama City,Asian,FL,"['Restaurant', 'Indian restaurant']",32405,30.1900056,-85.7013624,4.4,668,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889385d4bd21bf09:0x1c011d8e5bf5eb49?authuser=-1&hl=en&gl
0x88de5edf2b871ebd:0xe3551423d9d7053b,Ay Jalisco,1902 US-1,Vero Beach,Latin,FL,"['Mexican restaurant', 'Latin American restaurant', 'Restaurant']",32960,27.6363596,-80.3888726,4.3,1114,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de5edf2b871ebd:0xe3551423d9d7053b?authuser=-1&hl=en&gl
0x88dd473e41176501:0x9c4ec699dff0ec2c,Olive Garden Italian Restaurant,3911 US Hwy 98 N,Lakeland,Italian,FL,"['Italian restaurant', 'Caterer', 'Family restaurant', 'Gluten-free restaurant', 'Takeout Restaurant', 'Seafood restaurant', 'Soup restaurant', 'Wine bar']",33809,28.0929898,-81.97312649999999,4.3,2548,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd473e41176501:0x9c4ec699dff0ec2c?authuser=-1&hl=en&gl
0x88dd4740eab67733:0xf87ebd969c4ab391,IHOP,3427 US Hwy 98 N,Lakeland,American,FL,"['Restaurant', 'American restaurant', 'Breakfast restaurant', 'Family restaurant']",33809,28.0867704,-81.9712304,4.0,2305,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd4740eab67733:0xf87ebd969c4ab391?authuser=-1&hl=en&gl
0x88dd47408619323b:0x216f8c79bd2daeb,Hooters,3400 US Hwy 98 N,Lakeland,American,FL,"['Sports bar', 'American restaurant', 'Bar & grill', 'Chicken restaurant', 'Chicken wings restaurant', 'Hamburger restaurant', 'Delivery Restaurant', 'Takeout Restaurant', 'Restaurant', 'Seafood restaurant']",33809,28.0857723,-81.97212809999999,4.0,1946,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd47408619323b:0x216f8c79bd2daeb?authuser=-1&hl=en&gl
0x88dd3f53bb73c30b:0xbf77514151327fac,Krystal,730 E Memorial Blvd,Lakeland,American,FL,"['Fast food restaurant', 'Hamburger restaurant', 'Takeout Restaurant', 'Restaurant']",33801,28.055352,-81.94998799999999,3.5,1534,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd3f53bb73c30b:0xbf77514151327fac?authuser=-1&hl=en&gl
0x88d9004e5ae9b293:0xa6f1ef3aa504f59e,Falafel Time,1306 E Las Olas Blvd,Fort Lauderdale,American,FL,"['Israeli restaurant', 'Kosher restaurant', 'Restaurant']",33301,26.1190611,-80.1295528,4.6,143,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9004e5ae9b293:0xa6f1ef3aa504f59e?authuser=-1&hl=en&gl
0x88dd874a65fe545b:0x6f9d51b0316e9e2f,Bandeja Paisa Latin Restaurant,"12701, 102 S John Young Pkwy unit # 101",Orlando,Latin,FL,"['Colombian restaurant', 'Brunch restaurant', 'Family restaurant', 'Latin American restaurant', 'Nuevo Latino restaurant', 'Restaurant', 'Venezuelan restaurant']",32837,28.3808899,-81.42397799999999,4.1,1008,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd874a65fe545b:0x6f9d51b0316e9e2f?authuser=-1&hl=en&gl
0x88e5b787f92eb419:0x837211a455038baa,Setlan Coffee Co.,1435 Naldo Ave,Jacksonville,Cafe,FL,['Coffee stand'],32207,30.311339,-81.6554349,4.9,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b787f92eb419:0x837211a455038baa?authuser=-1&hl=en&gl=us
0x88d9b3d90ed4f343:0x68b1afd8f086e051,Panther Coffee - MiMo,6407 Biscayne Blvd,Miami,Cafe,FL,"['Coffee shop', 'Coffee store', 'Coffee wholesaler', 'Internet cafe', 'Tea house']",33138,25.8350833,-80.18395559999999,4.2,128,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b3d90ed4f343:0x68b1afd8f086e051?authuser=-1&hl=en&gl=ae
0x88e5ca370cf5a265:0x915bd55a14ba64af,Taco Bell,8331 Baymeadows Rd,Jacksonville,Mexican,FL,"['Fast food restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Mexican restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant', 'Vegetarian restaurant']",32256,30.2211923,-81.5848654,3.0,986,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5ca370cf5a265:0x915bd55a14ba64af?authuser=-1&hl=en&gl
0x88e5b0d3be494a1f:0xa29cefbcc13f5a7,Subway,3100 -1 N Main St,Jacksonville,American,FL,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout restaurant', 'Restaurant']",32206,30.3572591,-81.65409869999999,4.0,267,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b0d3be494a1f:0xa29cefbcc13f5a7?authuser=-1&hl=en&gl=ae
0x88e5ba254c418a27:0xcdf3491d4b3580c3,McDonald's,5911 US-1 North,Jacksonville,American,FL,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",32209,30.3700735,-81.72328519999999,3.1,1677,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5ba254c418a27:0xcdf3491d4b3580c3?authuser=-1&hl=en&gl
0x88e5c68c9b28d5ed:0x81c2b5f1786fa44b,Dick's Wings and Grill Argyle,6055 Youngerman Cir,Jacksonville,American,FL,"['American restaurant', 'Bar & grill', 'Chicken wings restaurant', 'Lunch restaurant', 'Restaurant', 'Sports bar']",32244,30.1950339,-81.7412102,3.9,1307,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5c68c9b28d5ed:0x81c2b5f1786fa44b?authuser=-1&hl=en&gl
0x88e5b52d5970e9f3:0x926326c6f6a8af98,Dunkin',11657 Beach Blvd,Jacksonville,American,FL,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']",32246,30.2875382,-81.51673559999999,3.7,628,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b52d5970e9f3:0x926326c6f6a8af98?authuser=-1&hl=en&gl
0x88e5ba4c9a76a06d:0xa426cbfc73012e60,Popeyes Louisiana Kitchen,5581 Soutel Dr,Jacksonville,American,FL,"['Chicken restaurant', 'Cajun restaurant', 'Fast food restaurant', 'Restaurant', 'Seafood restaurant']",32219,30.3876625,-81.7332162,3.6,818,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5ba4c9a76a06d:0xa426cbfc73012e60?authuser=-1&hl=en&gl=ae
