business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories,hours
aoi5wmCh-imzdq3nVRIe5g,Nojaks Tasty Foods,305 E Polk St Tampa,Tampa,FL,33606,27.9506771,-82.458829,5.0,5,"Vegan, Restaurants, Burgers, Fast Food","{'Thursday': '11:0-21:0', 'Friday': '11:0-0:0', 'Saturday': '12:0-0:0'}"
U44pOBmOAXr7PDCc1NStPg,China Garden,2154 E Bay Dr,Largo,FL,33771,27.917872,-82.764172,3.5,28,"Restaurants, Chinese","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:45-22:0'}"
NQOanTtODqpwhiQ4VCigaQ,Mobil,3699 W Gandy Blvd,Tampa,FL,33611,27.894011,-82.505868,3.5,10,"Automotive, Auto Repair, Oil Change Stations, Convenience Stores, Gas Stations, Food","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-17:0'}"
SQmg_3x5JkjMl-16tjqjUg,Hong Kong House,1120 E Fowler Ave,Tampa,FL,33612,28.0550609,-82.4472421,3.5,171,"Seafood, Restaurants, Asian Fusion, Cantonese, Specialty Food, Dim Sum, Food, Chinese","{'Monday': '10:30-21:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '10:30-22:0', 'Friday': '11:0-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-21:0'}"
qCtdR8H4dbVRCzaCr_wMcg,House of China,3899 Ulmerton Rd,Clearwater,FL,33762,27.8951797,-82.6869038,2.5,30,"Chinese, Restaurants",Hours not specified
7M492o9j_LLcmvkA3kV_ag,Ruby Thai Kitchen,"27001 US Hwy 19 N, Ste 2081",Clearwater,FL,33761,28.0379796003,-82.72275,3.5,8,"Restaurants, Thai",Hours not specified
jOrXOU5FrC09BDAdBh0VDA,Stinky Bunz,Downtown,Tampa,FL,33602,27.9552692,-82.4563199,4.5,12,"Restaurants, Food Trucks, Street Vendors, Korean, Food",Hours not specified
IP-1mFLExknOQfWIOTYDHQ,Hacienda Mexican Grill,2551 Drew St,Clearwater,FL,33765,27.967192,-82.731746,3.0,21,"Mexican, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
CqkMK7o0sWCKulu_rSdSbA,Panda Hut,"1441 E Fletcher Ave, Ste 115",Tampa,FL,33612,28.0688059,-82.4437847,4.5,46,"Chinese, Hot Pot, Szechuan, Restaurants","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
-nFhHFySIOCBQW4-zHtnHw,Latin Grill  - Brandon,3318 John Moore,Brandon,FL,33511,27.8939445425,-82.2855443933,3.5,139,"Restaurants, Cuban, Spanish, Food, Latin American","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-23:30', 'Saturday': '7:0-23:30', 'Sunday': '7:0-21:0'}"
-5psHqEISccHDdHaWF2-6Q,Pholicious,8027 Citrus Park Town Center Mall,Tampa,FL,33625,28.0694972,-82.5769235,3.0,26,"Food, Restaurants, Vietnamese",Hours not specified
6OCISgKlFdwGy81ijqSFaA,Total Taco,"5226 Gunn Hwy, Ste 1",Tampa,FL,33624,28.056804,-82.5320062414,4.0,25,"Food, Restaurants, Mexican, Tacos, Food Trucks","{'Monday': '14:0-23:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
4ivWLNbOQr_s9D5_GGkVkg,China Wok,8412 N Armenia Ave,Tampa,FL,33604,28.026128,-82.48611,4.0,10,"Restaurants, Chinese","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-22:0', 'Saturday': '10:30-22:0', 'Sunday': '12:0-21:30'}"
WB-eQAgw88fbr15eY761CA,Osteria Natalina,3215 S MacDill Ave,Tampa,FL,33629,27.916779,-82.494288,4.5,400,"Italian, Restaurants","{'Tuesday': '17:30-22:30', 'Wednesday': '17:30-22:30', 'Thursday': '17:30-22:0', 'Friday': '17:30-22:30', 'Saturday': '17:30-22:30', 'Sunday': '17:30-22:30'}"
iOc82mPETt6pEhGIbbGxbg,Wok N Roll,2802 W Kennedy Blvd,Tampa,FL,33609,27.9445005,-82.4893886,3.5,47,"Chinese, Restaurants","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '12:0-22:0'}"
r1XEoeXAwx85DW794kOkbQ,Tun-Du-Ree,1506 W Kennedy Blvd,Tampa,FL,33606,27.9442747,-82.4751004,3.0,33,"Pakistani, Restaurants, Indian, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0'}"
wS5eU8PuolIGGvMVV-TeuQ,Laziz,2475-J N McMullen Booth Rd,Clearwater,FL,33759,28.0113856338,-82.7110409649,3.5,62,"Pakistani, Restaurants, Indian","{'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-21:30'}"
9nvEI73zl6YL8mfaWm_Alw,La Perrada Lounge,6710 Hanley Rd,Tampa,FL,33634,28.0088568041,-82.5626129799,3.0,8,"Cocktail Bars, Bars, Nightlife, Latin American, Colombian, Restaurants","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-3:0', 'Saturday': '11:30-3:0', 'Sunday': '11:30-0:0'}"
rj0XlR3uXbH_pt7UWP3NQg,Xochimex Cantina Grill,11703 Hamlin Blvd,Largo,FL,33774,27.879626,-82.8402704,4.0,9,"Restaurants, Caterers, Fast Food, Mexican, Tex-Mex, Event Planning & Services, Food, Food Trucks","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}"
jnNEkOCTFHyLB37HAzM1iQ,Hooks Sushi Bar & Thai Food,1210 9th St N,Saint Petersburg,FL,33705,27.7837466,-82.6468773,3.5,254,"Chinese, Japanese, Sushi Bars, Restaurants, Thai","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}"
d9bspffQYbRQquP8lLlWLQ,RaceTrac,12750 W Hillsborough Ave,Tampa,FL,33635,28.0280432103,-82.63696126,4.0,14,"Gas Stations, Automotive, Convenience Stores, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
UaCnhb7NEUAPR2okEIVa1g,Pho Bowl - Palm Harbor,600 Alternate US 19 N,Palm Harbor,FL,34683,28.0737569161,-82.76680385,4.5,72,"Restaurants, Vietnamese, Coffee & Tea, Food, Juice Bars & Smoothies","{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-21:0'}"
khyWAD47G6qHkkfz4z0sYQ,Asian Wok,202 37th Ave N,Saint Petersburg,FL,33703,27.805999,-82.6352399,3.5,45,"Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
NrKVh-Y8Sfu9-He9988DBQ,Tequilas,1613 E 7th Ave,Tampa,FL,33605,27.9600504,-82.4410191,3.0,243,"Bars, Nightlife, Mexican, Gluten-Free, Vegetarian, American (Traditional), Restaurants, Arts & Entertainment, Music Venues","{'Monday': '11:30-22:0', 'Tuesday': '11:30-0:0', 'Wednesday': '11:30-0:0', 'Thursday': '11:30-0:0', 'Friday': '11:30-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-22:0'}"
pGM44vXYa6lke-dU4h-xpA,Olive Garden Italian Restaurant,2801 E Busch Blvd,Tampa,FL,33612,28.032223841,-82.4281075539,3.0,112,"Bars, Italian, Sandwiches, Restaurants, Wine Bars, Soup, Salad, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
0NHmFJnDcXEcSoGJuUBYYA,Carpeneto,7990 Citrus Park Town Ctr Blvd,Tampa,FL,33625,28.067933,-82.572262,3.5,36,"Nightlife, Italian, Mediterranean, Restaurants, Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
TFjkMytVrHIPPRIo3-BtKw,Chula's Mexican Grill - Palm Harbor,34726 US Hwy 19 N,Palm Harbor,FL,34684,28.0882316,-82.7401206,3.5,55,"Mexican, Restaurants","{'Tuesday': '14:0-21:0', 'Wednesday': '14:0-21:0', 'Thursday': '14:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}"
7Cpp1cVc1mtC3PVicq9dLQ,Sweetea Cafe,25704 Sierra Center Blvd,Lutz,FL,33559,28.195108,-82.391879,4.5,152,"Vietnamese, Sandwiches, Restaurants, Food, Coffee & Tea, Bubble Tea","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-19:0'}"
_WXisiele6N-scYh2m8Gmw,Carrabba's Italian Grill,11435 N Dale Mabry Hwy,Tampa,FL,33618,28.052576,-82.503485,3.5,91,"Nightlife, Bars, Seafood, Italian, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
Bc0uY0dOcOtImu3evffKfQ,Taco de Oro,10002 No Florida Ave,Tampa,FL,33612,28.0403682349,-82.4598239735,4.5,20,"Tacos, Restaurants, Food, Mexican, Food Trucks","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-18:0'}"
i85OpzM6-2kdF4f_rOlAIw,The Spot Sushi Burritos & Vietnamese Cuisine,8787 N 56th St,Temple Terrace,FL,33617,28.0284727,-82.3921999,4.5,21,"Vietnamese, Restaurants, Japanese, Mongolian, Asian Fusion, Sushi Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
kkAyWX3toco_aLk0nNM-3A,Villa Rina Pizza,10073 E Adamo Dr,Tampa,FL,33619,27.9419481,-82.3378595,4.0,73,"Restaurants, Pizza, Gluten-Free, Cheesesteaks, Sandwiches, Salad","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0'}"
X88peRm-n4CCwsQDO9y_PA,Monty's Italian Restaurant and Pizzaria,2169 N Hercules Ave,Clearwater,FL,33763,28.0004552884,-82.7544286861,4.0,12,"Italian, Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
-zGlHyBaxib9p7k18i5TSA,Organic Goddess Cafe,1219 Florida Ave,Palm Harbor,FL,34683,28.0782015549,-82.7645599786,4.5,23,"Organic Stores, Restaurants, Food, Active Life, Yoga, Vegetarian, Fitness & Instruction, Vegan, Cafes, Dance Studios, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '12:0-18:0'}"
aZb8pOxbcj8Aft5RtPf7_g,Sumo's,301 E Twiggs St,Tampa,FL,33602,27.9491626,-82.4583255,3.0,9,"Restaurants, Thai","{'Monday': '11:0-16:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-16:0'}"
ft8R-SUePNtfrfWk_j3oKw,Lee Garden,8309 W Hillsborough Ave,Tampa,FL,33615,27.9970185,-82.5760952,3.5,48,"Restaurants, Chinese, Vietnamese","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:30'}"
lkcJsaB7TIRHDoWXO2wiqg,China Wok,2556 E Bearss Ave,Tampa,FL,33613,28.0873204468,-82.4506215078,3.5,6,"Chinese, Restaurants",Hours not specified
zDhI72O4RGfivPdObgCE-g,Gogos Greek Grill,4616 W Kennedy Blvd,Tampa,FL,33609,27.9445508,-82.5228301,3.5,129,"Mediterranean, Restaurants, Greek, Sandwiches","{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0'}"
RF2nNrvOV8n3lFPCd2jfpg,Banh Mi House,13709 N Dale Mabry Hwy,Tampa,FL,33618,28.070535,-82.505622,4.5,108,"Restaurants, Vietnamese","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0'}"
Rxvr6bTqWkVpsbNEdkMIuQ,Latin Cafe 2000,829 E Bloomingdale Ave,Brandon,FL,33511,27.8937228,-82.2698737,3.0,6,"Restaurants, Food, Latin American",Hours not specified
cT2OaiaLGQa6fEZlgcQHKw,Arepa Marketplace Latin Cafe,11142 N 30th St,Tampa,FL,33612,28.0498245,-82.4266658832,4.5,54,"Latin American, Burgers, Venezuelan, Food, Hot Dogs, Empanadas, Restaurants, Breakfast & Brunch",{'Monday': '0:0-0:0'}
Ve5zx8XJN60-ohKUOGwQJg,Dharma Southern Kitchen,1910 N Ola Ave,Tampa,FL,33602,27.9611064,-82.4640636,4.5,168,"Vegetarian, Vegan, Restaurants, Southern","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
x0JkV6KSVI_H83tv20rxDw,Estella's,4234 W Bay To Bay Blvd,Tampa,FL,33629,27.919596,-82.515643,3.0,5,"Flowers & Gifts, Mexican, Restaurants, Children's Clothing, Fashion, Shopping",Hours not specified
-nb8_qHFjnYgQAYbkZ_yDw,Gangnam Style Restaurant Tampa,701 E Fletcher Ave,Tampa,FL,33612,28.0688201848,-82.4535314473,5.0,19,"Restaurants, Barbeque, Korean","{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}"
56AIvAU0yxOfVKPGwONjuA,Kodawari Cafe,3965 S Henderson Blvd,Tampa,FL,33629,27.9313428,-82.5095353,4.0,8,"Juice Bars & Smoothies, Coffee & Tea, Cafes, Vegan, Food, Restaurants, Specialty Food, Pizza","{'Monday': '8:30-13:30', 'Tuesday': '8:30-13:30', 'Wednesday': '8:30-13:30', 'Thursday': '8:30-13:30', 'Friday': '14:0-18:0', 'Saturday': '8:30-13:30', 'Sunday': '9:30-12:30'}"
3Ub46ms25zibYYVg2rraqg,Lunas Mexican Restaurant,5924 Providence Rd,Brandon,FL,33511,27.8943479,-82.3184843,2.5,43,"Mexican, Restaurants",Hours not specified
Wq_1vdxlxFiZnU0-LmE4fQ,Little Greek,320 E Lake Rd,Palm Harbor,FL,34685,28.0612884452,-82.7094482767,4.0,91,"Greek, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
LzFG7Altfy8O0tPFBqlcKw,Elote Stand,13410 Grand Prix Way,Tampa,FL,33612,28.068377551,-82.4430782333,4.5,7,"Food, Fruits & Veggies, Food Stands, Mexican, Specialty Food, Food Trucks, Restaurants",Hours not specified
UUDGbu6-nK97evc2LaevGQ,Casa Santo Stefano,1607 N 22nd St,Tampa,FL,33605,27.9592836,-82.4345863,4.0,206,"Sicilian, Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-20:30', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
1bwEz9wJwgfNFnBdW-rWkg,Lien Hoa Oriental Market,3692 W Waters Ave,Tampa,FL,33614,28.024818145,-82.5034525314,3.5,31,"Vietnamese, Home Services, Grocery, Restaurants, Real Estate, Food, Homeowner Association, International Grocery","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '6:30-19:30'}"
1ZW_rnoS2UBydTyc_0ikSQ,Sekushi,"2223 N Westshore Blvd, Unit B 213",Tampa,FL,33607,27.965654999999998,-82.521205,3.5,150,"Japanese, Restaurants, Sushi Bars, Ramen","{'Monday': '0:0-0:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-20:0'}"
xOcgWO3xsyZxAPtLSkBz7g,Jet's Pizza,2045 Gulf To Bay Blvd,Clearwater,FL,33765,27.9600164,-82.7524342,3.0,37,"Restaurants, Food, Food Delivery Services, Sandwiches, Pizza, Salad, Italian","{'Monday': '0:0-0:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}"
QMNGweCNIS4kYrUrUCPsuA,New China,17625 Gunn Hwy,Odessa,FL,33556,28.1273,-82.574565,3.0,15,"Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '12:0-22:0'}"
_TKTiPOV97yJsRY40zI6xQ,China King,"4941 E Busch Blvd, Ste 120",Tampa,FL,33617,28.0320449,-82.4029366,4.5,23,"Chinese, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0'}"
Wb9XhNUocfCsoMWIwjEcxQ,Wawa,1710 W Brandon Blvd,Brandon,FL,33510,27.9410506654,-82.3107151051,3.0,17,"Restaurants, Food, Gas Stations, Automotive, Sandwiches, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
w22wji2KXOCF1AS-E36P-A,Domani Bistro Lounge,6419 N Florida Ave,Tampa,FL,33604,28.0056945,-82.4594538,4.5,82,"Lounges, American (New), Restaurants, Bars, Italian, Nightlife","{'Monday': '16:0-23:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-1:0', 'Saturday': '16:0-1:0', 'Sunday': '11:0-22:0'}"
oskXqC-K0AFLtgbTA4D3gQ,Sab Cafe,"111 2nd Ave NE, Ste 100",Saint Petersburg,FL,33701,27.7734044,-82.6342535,4.0,199,"Vietnamese, Cafes, Restaurants, Asian Fusion, Thai","{'Monday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
RkfMpoCNqvgzjDNTTsL-5g,RaceTrac,2227 28th St N,Saint Petersburg,FL,33713,27.7922907,-82.6707485,4.0,7,"Food, Gas Stations, Automotive, Convenience Stores","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
5m6gQ3BwWi8QXcZmD4yulg,Banh Mi Factory,15728 N Dale Mabry Hwy,Tampa,FL,33618,28.0960507,-82.5039453,4.5,59,"Bubble Tea, Bakeries, Sandwiches, Vietnamese, Restaurants, Food","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-18:0'}"
GgcDDkFQuCU5puBqq0lImQ,Little Greek Restaurant,"10801 Starkey Rd, Ste 11",Largo,FL,33777,27.8718780509,-82.7601850553,3.5,81,"Restaurants, Greek","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
9dL1rsPANYr-71hdwoY-CA,Desi Tadka Indian Cuisine,"3780 Tampa Rd, Ste D2",Oldsmar,FL,34677,28.042406,-82.677755,4.0,169,"Restaurants, Indian","{'Tuesday': '16:30-21:30', 'Wednesday': '16:30-21:30', 'Thursday': '16:30-21:30', 'Friday': '16:30-21:30', 'Saturday': '16:30-21:30', 'Sunday': '16:30-21:30'}"
OrBJqX-dG0oJfN1ppDtzGA,John Erb's Service Center,16133 N Dale Mabry Hwy,Tampa,FL,33618,28.099473,-82.5015429,3.5,14,"Auto Repair, Automotive, RV Repair, Truck Rental, Gas Stations",Hours not specified
VyVRY6yZ3qD2g-kSbqYerQ,Osaka Sushi & Thai,13800 Park Blvd,Seminole,FL,33776,27.8434789,-82.829476,3.5,162,"Sushi Bars, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
JzUFlsQh5jWG0AHD0V8pIQ,Chubby's Super Subs & Pizza,5023 Bayshore Blvd,Tampa,FL,33611,27.8913753993,-82.4858343601,3.5,111,"Wine Bars, Pizza, Sandwiches, Nightlife, Italian, Bars, Restaurants","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:30-20:0'}"
8FRpZwJgsNhvn3r26cTXXQ,Tequila's Mexican Grill & Cantina,422 Cleveland St,Clearwater,FL,33755,27.9657903,-82.8003274,3.5,228,"Mexican, Restaurants, Nightlife, Tex-Mex, Seafood, Bars","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}"
dfXEEXFlpHLLQV9sm-ISRg,Taco Bell,32899 US Highway 19 N,Palm Harbor,FL,34684,28.071059,-82.738858,3.5,16,"Restaurants, Tacos, Fast Food, Breakfast & Brunch, Mexican, Tex-Mex","{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:30', 'Friday': '8:0-23:30', 'Saturday': '8:0-23:30', 'Sunday': '8:0-23:0'}"
HfJeU5-MzRGiO3nIJwnEqQ,Thai Sweet Basil,3875 Northdale Blvd,Tampa,FL,33624,28.094253,-82.505438,4.0,202,"Restaurants, Thai","{'Monday': '16:0-21:30', 'Tuesday': '16:0-21:30', 'Wednesday': '16:0-21:30', 'Thursday': '16:0-21:30', 'Friday': '16:0-21:30', 'Saturday': '16:0-21:30', 'Sunday': '15:0-20:30'}"
XR4xaRIXWeLyAsPzRyOj_A,Pizza Hut,13789 Walsingham Rd,Largo,FL,33774,27.8808178218,-82.8293242259,2.5,14,"Restaurants, Pizza, Chicken Wings, Italian, Fast Food","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
XbLXmPpikzyij7Z_K7RNEw,Zapata's Mexican Bar & Grill,3970 Tampa Rd,Oldsmar,FL,34677,28.0364465,-82.6594418,3.5,94,"Bars, Mexican, Restaurants, Nightlife","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
aiD1s5zPzi4nPZXaEa2mTw,Mi Bandera,7748 W Hillsborough Ave,Tampa,FL,33615,27.9960638,-82.5681599,4.0,63,"Latin American, American (New), Restaurants, Bars, Colombian, Nightlife","{'Monday': '10:0-20:30', 'Tuesday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-21:30', 'Saturday': '10:0-21:30', 'Sunday': '10:0-21:30'}"
mDTJ6OVTQhBk6b_wK32YfA,Taco Bus,505 S Gulfview Blvd,Clearwater,FL,33767,27.9682448516,-82.8284020112,4.0,168,"Restaurants, Tacos, Vegan, Mexican, Food, Empanadas, Vegetarian, Desserts, Food Trucks","{'Monday': '0:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-0:0'}"
